
41 84 59 100 53 69 28 40 0 14 32 16 67 0 100 21 0 0 1 0 0
0 74 30 100 66 87 51 51 21 21 4 0 52 1 100 7 0 0 1 0 0
0 82 22 100 50 91 48 66 38 42 33 18 55 1 100 0 0 0 1 0 0
13 75 44 100 52 65 32 30 0 0 0 11 50 5 100 5 0 0 1 0 0
0 62 20 90 58 100 58 71 37 41 23 9 58 0 100 4 0 0 1 0 0
24 78 43 100 54 75 30 43 0 16 27 4 66 0 100 22 0 0 1 0 0
8 68 33 100 52 79 31 42 0 14 24 0 64 1 100 19 0 0 1 0 0
13 77 44 100 51 68 40 36 15 7 0 1 50 3 100 0 0 0 1 0 0
26 84 38 100 52 74 30 42 0 15 20 9 62 0 100 18 0 0 1 0 0
36 69 56 100 79 82 60 47 29 17 0 0 50 4 100 12 0 0 1 0 0
39 74 65 100 65 60 38 21 0 0 23 22 62 4 100 4 0 0 1 0 0
23 72 44 100 73 86 51 50 19 20 0 8 50 0 100 11 0 0 1 0 0
23 86 68 100 91 74 53 49 9 33 0 8 49 1 100 0 0 0 1 0 0
14 69 34 100 50 74 29 36 0 21 36 23 68 0 100 14 0 0 1 0 0
34 71 46 100 54 66 32 25 0 0 21 7 61 9 100 20 0 0 1 0 0
0 79 25 100 35 66 22 30 3 0 35 1 67 4 100 11 0 0 1 0 0
0 83 22 100 38 70 27 30 14 0 42 1 71 2 100 5 0 0 1 0 0
25 70 54 100 60 66 35 27 0 1 19 10 61 0 100 0 0 0 1 0 0
13 78 40 100 53 71 32 34 0 13 25 7 62 0 100 1 0 0 1 0 0
28 79 55 100 52 68 29 39 0 15 31 1 68 0 100 23 0 0 1 0 0
38 88 51 100 60 74 35 47 0 24 9 16 51 0 100 9 0 0 1 0 0
0 59 18 94 52 100 52 61 32 26 24 0 62 7 100 14 0 0 1 0 0
0 86 34 100 62 83 38 53 10 27 7 0 54 2 100 5 0 0 1 0 0
14 67 29 100 54 72 35 32 0 4 17 10 59 0 100 3 0 0 1 0 0
45 72 73 100 85 83 51 58 10 36 0 18 48 6 100 0 0 0 1 0 0
20 76 39 100 56 79 32 46 0 22 21 18 59 1 100 0 0 0 1 0 0
34 69 54 100 62 68 36 34 0 8 6 10 52 3 100 0 0 0 1 0 0
26 91 74 100 74 77 48 53 19 30 0 5 47 0 100 2 0 0 1 0 0
44 64 60 100 97 83 77 43 39 11 0 13 51 23 100 0 0 0 1 0 0
1 82 32 100 48 71 38 41 12 13 0 6 49 0 100 1 0 0 1 0 0
0 83 28 100 59 88 42 57 22 28 31 0 70 1 100 2 0 0 1 0 0
19 65 24 100 46 81 27 45 0 12 10 1 56 0 100 4 0 0 1 0 0
0 81 38 100 66 74 42 36 6 10 10 1 55 6 100 0 0 0 1 0 0
15 72 38 100 49 67 29 29 0 16 33 22 66 8 100 0 0 0 1 0 0
32 68 49 100 91 92 59 47 13 11 0 23 46 0 100 5 0 0 1 0 0
0 84 36 100 53 79 28 50 7 22 27 0 76 5 100 14 0 0 1 0 0
0 80 38 100 50 70 30 37 0 8 3 3 52 5 100 0 0 0 1 0 0
14 78 52 100 75 75 55 40 22 10 0 6 52 7 100 0 0 0 1 0 0
0 78 28 100 59 91 44 58 22 28 25 1 63 0 100 2 0 0 1 0 0
0 83 34 100 49 68 28 30 0 1 25 0 62 7 100 7 0 0 1 0 0
0 68 20 98 72 100 68 68 38 38 7 10 45 0 100 3 0 0 1 0 0
0 72 33 92 73 100 69 72 48 46 30 19 55 0 100 0 0 0 1 0 0
17 78 53 100 68 73 37 41 0 14 25 25 62 0 100 15 0 0 1 0 0
31 89 51 100 52 67 31 39 0 19 27 9 63 0 100 14 0 0 1 0 0
39 97 64 100 50 68 26 42 0 21 34 11 68 0 100 19 0 0 1 0 0
0 66 15 91 64 100 70 76 49 51 32 24 45 1 100 0 0 0 1 0 0
0 85 20 100 47 85 33 53 12 23 27 0 64 2 100 9 0 0 1 0 0
38 85 36 100 49 70 32 39 0 17 23 1 64 0 100 16 0 0 1 0 0
0 71 26 100 47 69 31 31 1 0 0 7 50 7 100 5 0 0 1 0 0
0 68 14 97 67 100 69 68 36 39 1 11 48 7 100 0 0 0 1 0 0
0 85 24 100 49 90 38 56 24 24 37 0 69 4 100 14 0 0 1 0 0
6 81 40 100 57 78 38 50 11 24 0 5 51 8 100 0 0 0 1 0 0
37 97 84 100 92 69 51 48 4 35 0 18 49 7 100 0 0 0 1 0 0
29 69 48 100 61 71 35 35 0 5 0 0 50 2 100 14 0 0 1 0 0
34 87 59 100 56 60 34 24 0 0 18 9 59 4 100 2 0 0 1 0 0
3 68 21 100 52 87 32 51 0 22 15 4 61 0 100 14 0 0 1 0 0
0 88 34 99 70 100 68 71 46 43 33 11 64 0 100 5 0 0 1 0 0
34 63 51 100 65 72 39 33 0 5 2 8 53 7 100 0 0 0 1 0 0
21 68 39 100 49 76 27 43 0 12 3 0 53 2 100 13 0 0 1 0 0
4 68 19 100 43 75 35 35 11 0 0 5 47 13 100 7 0 0 1 0 0
0 87 23 100 44 80 36 52 23 25 25 0 63 0 100 4 0 0 1 0 0
2 85 29 100 37 71 23 41 0 15 17 0 58 2 100 8 0 0 1 0 0
17 73 41 100 55 73 32 39 0 12 13 4 58 0 100 8 0 0 1 0 0
11 72 38 100 53 72 34 35 5 3 0 1 52 0 100 1 0 0 1 0 0
26 71 48 100 74 74 46 37 5 12 0 11 50 8 100 0 0 0 1 0 0
12 60 24 100 58 90 37 47 0 14 1 0 51 0 100 15 0 0 1 0 0
0 68 23 100 54 88 41 34 10 0 22 7 61 8 100 8 0 0 1 0 0
0 63 24 100 62 81 42 37 3 6 1 9 51 2 100 0 0 0 1 0 0
0 67 17 100 56 99 49 55 25 16 14 0 56 13 100 13 0 0 1 0 0
0 89 15 100 56 97 39 64 12 33 12 2 57 0 100 11 0 0 1 0 0
20 100 42 87 29 67 13 48 0 28 13 9 55 2 100 0 0 0 1 0 0
16 68 37 100 63 90 45 48 16 11 0 1 50 0 100 8 0 0 1 0 0
26 80 42 100 46 71 26 39 0 11 34 2 69 0 100 22 0 0 1 0 0
26 73 0 66 38 100 50 90 20 47 6 19 52 0 100 9 0 0 1 0 0
3 72 26 100 50 80 31 48 0 19 13 12 65 0 100 17 0 0 1 0 0
4 74 38 100 55 71 37 35 6 5 0 7 50 6 100 0 0 0 1 0 0
4 84 38 100 51 76 38 50 17 25 0 0 49 3 100 4 0 0 1 0 0
0 75 39 97 95 100 100 70 65 42 23 18 12 0 69 1 0 0 1 0 0
0 75 20 100 49 94 42 58 28 25 38 0 70 4 100 12 0 0 1 0 0
11 65 34 100 66 77 42 38 4 8 0 2 50 7 100 0 0 0 1 0 0
20 79 58 100 80 76 46 50 0 33 4 21 50 5 100 0 0 0 1 0 0
0 69 22 93 55 100 65 73 46 41 33 8 65 0 100 4 0 0 1 0 0
0 85 28 100 53 82 31 50 7 19 25 0 63 3 100 4 0 0 1 0 0
22 71 44 100 56 74 32 32 0 0 18 15 59 24 100 38 0 0 1 0 0
0 68 16 100 51 90 35 53 7 19 8 1 58 0 100 17 0 0 1 0 0
59 49 48 85 100 100 95 58 55 23 0 2 21 13 82 0 0 0 1 0 0
27 70 36 100 66 81 57 44 30 10 0 4 48 5 100 0 0 0 1 0 0
0 81 26 100 62 100 67 74 59 50 47 24 61 3 100 0 0 0 1 0 0
26 88 49 100 56 74 32 45 0 21 24 5 67 0 100 23 0 0 1 0 0
13 73 46 100 56 67 40 32 13 0 0 7 49 8 100 6 0 0 1 0 0
13 79 35 100 58 77 37 41 0 12 4 13 55 0 100 12 0 0 1 0 0
0 84 28 100 43 75 29 45 12 15 28 0 64 2 100 7 0 0 1 0 0
0 88 27 100 49 74 39 41 16 16 36 4 68 0 100 0 0 0 1 0 0
33 76 41 100 57 71 34 37 0 14 25 16 65 0 100 17 0 0 1 0 0
0 70 34 93 82 100 93 72 67 44 33 20 49 3 100 0 0 0 1 0 0
1 72 20 100 42 73 32 37 5 6 0 2 51 1 100 0 0 0 1 0 0
13 69 37 100 52 73 32 37 0 9 15 12 59 0 100 5 0 0 1 0 0
6 67 31 100 66 91 48 52 17 19 0 0 50 3 100 3 0 0 1 0 0
13 68 27 100 56 86 34 44 0 9 0 0 50 0 100 8 0 0 1 0 0
18 82 22 100 39 68 27 30 0 1 23 8 67 0 100 20 0 0 1 0 0
33 75 51 100 63 71 36 31 0 0 4 16 52 15 100 17 0 0 1 0 0
0 94 6 100 44 100 39 63 19 29 24 0 63 5 100 17 0 0 1 0 0
14 78 56 100 88 80 71 41 36 12 0 0 49 12 100 7 0 0 1 0 0
0 79 33 100 63 82 44 49 14 22 19 1 59 1 100 0 0 0 1 0 0
21 74 43 100 52 64 32 28 0 6 22 3 61 0 100 1 0 0 1 0 0
46 85 42 100 52 73 32 41 0 16 21 7 62 0 100 17 0 0 1 0 0
0 77 33 100 55 77 38 42 11 12 2 0 51 8 100 8 0 0 1 0 0
29 71 50 100 70 77 41 49 0 28 7 18 51 4 100 0 0 0 1 0 0
4 65 14 100 24 66 16 28 0 1 34 0 66 0 100 0 0 0 1 0 0
11 75 26 100 46 81 28 46 0 17 21 19 59 0 100 11 0 0 1 0 0
0 87 32 100 55 79 51 48 33 21 25 0 62 0 100 4 0 0 1 0 0
23 86 62 100 71 71 41 43 0 24 7 17 52 7 100 0 0 0 1 0 0
47 66 50 100 92 98 78 55 47 18 0 0 46 19 100 0 0 0 1 0 0
38 67 44 100 85 96 71 58 40 24 0 7 43 17 100 0 0 0 1 0 0
0 64 25 90 77 100 76 69 51 39 18 12 43 0 100 4 0 0 1 0 0
33 70 46 100 59 80 34 48 1 21 0 2 50 0 100 6 0 0 1 0 0
5 63 21 100 49 76 33 34 0 0 5 6 53 2 100 8 0 0 1 0 0
63 67 74 100 99 80 73 39 35 7 0 3 51 4 100 0 0 0 1 0 0
0 81 33 100 52 79 36 49 12 22 7 0 53 4 100 7 0 0 1 0 0
42 92 64 100 50 49 23 16 0 10 34 11 68 4 100 0 0 0 1 0 0
50 71 74 100 100 81 75 47 42 17 0 1 39 11 91 0 0 0 1 0 0
0 69 29 100 49 75 33 36 3 4 9 14 54 6 100 0 0 0 1 0 0
16 72 35 100 46 74 26 42 0 13 4 3 53 0 100 4 0 0 1 0 0
0 69 37 96 100 100 100 65 68 34 20 9 32 0 97 1 0 0 1 0 0
27 72 56 100 60 66 35 26 0 12 32 16 69 0 100 10 0 0 1 0 0
0 78 23 100 52 88 39 62 25 37 11 12 47 0 100 4 0 0 1 0 0
26 80 42 100 57 69 34 30 0 0 9 20 54 27 100 26 0 0 1 0 0
23 80 60 100 100 88 81 61 43 40 0 23 11 5 64 0 0 0 1 0 0
37 82 57 100 53 65 30 36 0 16 30 0 66 2 100 19 0 0 1 0 0
0 64 16 100 47 79 35 40 6 6 11 9 58 0 100 4 0 0 1 0 0
2 70 0 100 51 100 65 67 41 33 6 4 47 0 100 2 0 0 1 0 0
0 70 22 99 50 100 45 59 28 22 39 0 69 4 100 8 0 0 1 0 0
16 71 44 100 64 71 40 31 0 11 23 12 66 0 100 15 0 0 1 0 0
0 86 29 100 62 95 51 62 31 32 34 2 69 0 100 6 0 0 1 0 0
19 80 45 100 49 64 29 27 0 0 25 8 63 14 100 21 0 0 1 0 0
33 64 58 100 94 90 67 51 28 19 0 15 49 16 100 0 0 0 1 0 0
23 82 57 100 60 70 34 42 0 22 20 12 59 8 100 0 0 0 1 0 0
28 75 49 100 57 63 34 26 0 3 26 11 66 0 100 5 0 0 1 0 0
0 88 42 100 68 83 52 59 29 36 9 12 48 2 100 0 0 0 1 0 0
48 68 57 100 92 91 76 54 45 21 0 0 45 22 100 4 0 0 1 0 0
0 80 28 100 55 82 37 48 11 20 24 3 62 1 100 0 0 0 1 0 0
0 96 9 97 50 100 47 64 22 32 19 0 60 5 100 19 0 0 1 0 0
17 92 55 100 69 71 38 50 0 38 23 25 61 13 100 0 0 0 1 0 0
0 82 30 100 74 97 76 72 63 47 44 24 50 0 100 0 0 0 1 0 0
0 80 31 100 70 90 53 62 27 37 7 10 48 0 100 1 0 0 1 0 0
7 77 43 100 59 77 36 41 3 10 0 0 54 0 100 20 0 0 1 0 0
7 51 31 90 93 100 99 58 59 21 0 0 35 17 100 5 0 0 1 0 0
0 64 12 98 47 100 30 63 5 29 15 3 56 0 100 1 0 0 1 0 0
14 71 40 100 49 70 27 36 0 5 25 0 66 2 100 19 0 0 1 0 0
20 86 42 100 38 64 11 35 0 22 35 0 75 1 100 31 0 0 1 0 0
45 82 60 100 56 69 31 43 0 23 28 3 65 0 100 16 0 0 1 0 0
2 79 32 100 52 70 39 36 12 6 0 7 50 7 100 0 0 0 1 0 0
38 85 60 100 58 72 33 45 0 24 15 10 58 0 100 10 0 0 1 0 0
29 76 50 100 70 74 50 42 18 16 0 0 50 7 100 7 0 0 1 0 0
31 75 53 100 68 77 49 45 21 16 0 1 50 5 100 0 0 0 1 0 0
0 90 41 100 69 86 59 64 45 43 33 22 49 3 100 0 0 0 1 0 0
8 62 17 100 61 88 41 44 0 11 8 22 58 0 100 14 0 0 1 0 0
0 70 33 100 83 97 78 59 44 26 2 0 42 1 100 2 0 0 1 0 0
0 62 34 93 81 100 85 61 53 28 11 17 56 19 100 0 0 0 1 0 0
0 74 18 100 50 94 45 62 32 32 24 4 62 0 100 1 0 0 1 0 0
0 69 27 95 66 100 76 66 61 31 37 1 58 0 100 6 0 0 1 0 0
0 96 51 100 58 78 38 56 13 35 0 14 42 1 100 0 0 0 1 0 0
35 69 58 100 85 86 65 48 35 13 0 1 53 0 100 25 0 0 1 0 0
0 69 24 100 61 94 38 37 34 0 38 4 76 2 100 7 0 0 1 0 0
14 77 34 100 52 74 30 41 0 13 25 5 66 0 100 23 0 0 1 0 0
22 69 40 100 79 87 69 52 41 22 0 0 46 2 100 0 0 0 1 0 0
2 66 26 100 78 99 77 64 41 34 0 7 47 3 100 0 0 0 1 0 0
0 75 24 100 50 84 41 44 19 14 35 0 67 0 100 0 0 0 1 0 0
7 79 40 100 47 66 34 30 6 0 0 8 49 9 100 9 0 0 1 0 0
47 68 59 100 100 94 81 56 47 23 0 3 45 9 99 0 0 0 1 0 0
29 73 57 100 97 87 81 51 45 24 0 3 45 2 100 0 0 0 1 0 0
0 92 31 100 60 88 47 54 24 25 33 0 66 2 100 8 0 0 1 0 0
0 87 35 100 57 82 41 53 22 26 26 0 66 7 100 20 0 0 1 0 0
21 89 36 100 24 61 0 31 1 21 32 2 67 0 100 17 0 0 1 0 0
23 75 53 100 75 78 44 50 0 32 2 18 50 8 100 0 0 0 1 0 0
0 66 16 93 83 100 91 73 62 46 22 21 28 0 100 3 0 0 1 0 0
3 74 31 100 45 72 28 36 0 6 9 2 57 0 100 13 0 0 1 0 0
0 92 35 100 65 86 44 56 15 30 18 2 60 0 100 5 0 0 1 0 0
0 89 25 100 31 68 17 37 11 9 40 4 70 3 100 0 0 0 1 0 0
24 74 46 100 67 72 61 38 34 8 0 0 47 7 100 5 0 0 1 0 0
15 75 33 100 58 79 35 46 0 19 7 20 52 0 100 7 0 0 1 0 0
0 84 45 100 100 95 99 65 65 38 24 15 29 1 86 0 0 0 1 0 0
1 61 0 92 47 100 62 70 42 39 16 9 49 0 100 7 0 0 1 0 0
45 75 44 100 68 75 40 34 0 8 13 15 57 0 100 12 0 0 1 0 0
11 77 39 100 52 68 33 32 0 5 7 12 54 9 100 0 0 0 1 0 0
0 69 20 100 56 86 41 49 10 19 10 5 57 0 100 16 0 0 1 0 0
3 58 20 100 41 80 22 38 0 8 33 4 66 3 100 0 0 0 1 0 0
16 56 30 100 54 79 36 31 0 3 19 9 60 7 100 0 0 0 1 0 0
54 70 54 100 93 96 75 58 42 24 0 0 44 12 100 11 0 0 1 0 0
0 68 34 93 99 100 100 66 66 35 13 11 1 0 76 2 0 0 1 0 0
9 80 56 100 100 87 88 51 51 23 0 4 29 4 88 0 0 0 1 0 0
0 88 24 100 40 76 24 50 4 25 23 4 62 0 100 0 0 0 1 0 0
0 68 26 100 69 94 62 52 31 19 18 18 60 0 100 8 0 0 1 0 0
0 92 27 100 77 97 70 70 37 46 12 20 49 2 100 0 0 0 1 0 0
27 70 60 100 94 88 73 52 39 20 0 0 45 18 100 4 0 0 1 0 0
24 85 69 100 70 68 43 35 7 9 0 0 50 7 100 1 0 0 1 0 0
6 73 36 100 45 66 31 30 0 0 5 10 52 7 100 9 0 0 1 0 0
0 77 15 100 46 100 45 64 31 31 35 0 67 1 100 8 0 0 1 0 0
0 57 27 90 84 100 100 66 67 33 21 7 24 0 84 2 0 0 1 0 0
41 100 69 100 54 69 24 50 0 36 35 31 68 14 100 0 0 0 1 0 0
0 86 28 100 59 93 57 66 38 40 34 13 66 4 100 0 0 0 1 0 0
46 73 64 100 100 89 80 57 48 26 0 0 14 14 92 11 0 0 1 0 0
2 82 26 100 36 70 22 38 0 12 26 0 63 1 100 4 0 0 1 0 0
14 56 27 100 42 69 26 27 0 5 33 0 67 0 100 1 0 0 1 0 0
41 84 58 100 62 66 35 38 0 19 24 6 64 0 100 16 0 0 1 0 0
0 93 42 100 58 73 35 43 2 20 12 7 55 1 100 0 0 0 1 0 0
0 83 29 100 63 95 46 62 25 31 25 0 63 4 100 14 0 0 1 0 0
16 67 32 100 52 78 35 38 0 11 14 19 56 0 100 8 0 0 1 0 0
46 78 79 100 100 77 68 51 28 35 0 16 43 6 89 0 0 0 1 0 0
0 70 9 100 44 97 35 60 14 27 21 0 60 0 100 3 0 0 1 0 0
0 76 26 100 52 87 42 47 19 17 37 3 69 5 100 0 0 0 1 0 0
12 68 25 100 48 79 32 46 0 22 20 16 57 0 100 5 0 0 1 0 0
15 82 55 100 94 82 67 45 28 17 0 6 51 13 100 0 0 0 1 0 0
21 78 51 100 57 62 33 27 0 1 23 10 62 12 100 0 0 0 1 0 0
22 83 62 100 73 69 43 41 0 26 6 12 52 1 100 0 0 0 1 0 0
39 76 61 100 57 57 33 21 0 1 27 16 64 11 100 0 0 0 1 0 0
33 79 43 100 60 73 42 38 12 8 0 9 50 0 100 8 0 0 1 0 0
0 72 19 100 43 87 39 51 22 18 33 0 66 5 100 11 0 0 1 0 0
0 75 25 99 84 100 88 73 66 46 37 21 37 0 100 1 0 0 1 0 0
0 89 34 100 59 81 42 53 22 26 24 0 70 7 100 14 0 0 1 0 0
0 79 32 100 54 77 42 43 19 14 15 0 56 10 100 11 0 0 1 0 0
26 60 43 100 60 74 37 33 0 10 17 16 59 9 100 0 0 0 1 0 0
0 76 31 100 67 82 47 44 13 13 5 1 52 4 100 0 0 0 1 0 0
19 80 34 100 53 70 33 32 0 1 1 0 51 1 100 11 0 0 1 0 0
13 71 38 100 63 82 38 47 0 21 8 20 54 0 100 14 0 0 1 0 0
0 53 34 88 88 100 100 67 63 31 16 3 41 0 98 4 0 0 1 0 0
15 67 40 100 60 86 36 52 0 23 3 3 56 0 100 19 0 0 1 0 0
44 65 64 100 100 88 80 49 45 17 0 0 29 11 79 1 0 0 1 0 0
0 85 33 100 55 82 44 57 28 32 17 8 55 0 100 1 0 0 1 0 0
37 74 74 100 88 68 62 32 22 3 0 11 49 4 100 0 0 0 1 0 0
2 70 23 100 50 79 32 35 0 1 10 0 54 0 100 1 0 0 1 0 0
0 62 19 93 84 100 100 66 71 32 20 6 25 0 93 2 0 0 1 0 0
41 72 44 100 84 94 72 58 41 26 0 0 41 14 100 6 0 0 1 0 0
8 78 36 100 48 72 28 38 0 9 11 3 57 0 100 6 0 0 1 0 0
0 74 18 100 67 99 57 66 27 36 0 5 48 0 100 5 0 0 1 0 0
42 83 54 100 50 64 28 33 0 13 34 0 70 1 100 23 0 0 1 0 0
25 81 45 100 54 72 33 41 0 16 15 6 61 0 100 20 0 0 1 0 0
5 68 45 100 87 83 55 45 10 13 0 12 57 0 100 9 0 0 1 0 0
7 72 39 100 64 72 42 31 0 5 2 7 52 1 100 0 0 0 1 0 0
1 69 26 100 59 85 37 46 2 14 0 16 55 0 100 17 0 0 1 0 0
16 75 43 100 66 75 44 39 10 10 0 0 50 9 100 18 0 0 1 0 0
0 63 22 89 83 100 84 67 57 35 14 8 33 0 100 7 0 0 1 0 0
0 93 49 100 88 89 78 68 57 49 41 28 51 9 100 0 0 0 1 0 0
0 77 26 100 51 85 36 49 13 19 26 0 63 2 100 7 0 0 1 0 0
15 74 39 100 69 81 42 46 0 20 20 22 61 0 100 15 0 0 1 0 0
6 61 33 100 61 76 39 27 0 1 17 3 61 0 100 3 0 0 1 0 0
23 79 57 100 78 79 51 50 10 31 0 17 49 7 100 0 0 0 1 0 0
18 92 51 100 44 64 26 30 0 0 12 20 57 14 100 12 0 0 1 0 0
0 85 32 100 64 87 50 57 28 29 24 0 63 5 100 15 0 0 1 0 0
0 90 40 100 80 85 53 59 20 35 4 9 56 0 100 4 0 0 1 0 0
46 88 70 100 63 71 36 44 0 22 12 14 58 0 100 18 0 0 1 0 0
15 78 44 100 100 95 76 69 37 44 0 21 14 0 83 3 0 0 1 0 0
0 74 34 100 83 99 81 63 48 31 6 6 47 4 100 0 0 0 1 0 0
0 75 29 100 68 97 70 61 43 29 18 2 59 0 100 3 0 0 1 0 0
30 83 69 100 66 65 38 35 0 12 4 7 52 8 100 0 0 0 1 0 0
0 81 33 100 68 91 38 65 11 36 20 5 60 1 100 0 0 0 1 0 0
34 76 59 100 66 73 37 46 0 23 19 13 61 0 100 20 0 0 1 0 0
15 73 46 100 72 65 44 25 0 3 13 10 62 0 100 16 0 0 1 0 0
0 63 20 100 57 88 45 47 14 14 8 0 53 8 100 3 0 0 1 0 0
0 87 22 100 48 97 62 78 64 55 64 32 76 11 100 0 0 0 1 0 0
0 88 10 98 50 100 44 66 27 34 19 0 59 3 100 13 0 0 1 0 0
45 74 45 96 90 100 76 62 46 28 0 0 38 18 100 2 0 0 1 0 0
37 65 52 100 57 64 31 26 0 9 31 18 65 0 100 5 0 0 1 0 0
38 69 60 100 60 60 35 24 0 7 28 15 65 4 100 0 0 0 1 0 0
0 82 24 100 54 99 50 61 34 27 41 0 71 6 100 17 0 0 1 0 0
14 69 39 100 53 71 35 33 0 8 28 12 72 0 100 26 0 0 1 0 0
0 62 16 100 37 82 24 42 8 8 38 2 69 0 100 0 0 0 1 0 0
0 74 32 100 72 88 49 56 7 34 0 21 49 11 100 0 0 0 1 0 0
35 76 55 100 72 70 43 33 0 9 15 13 64 0 100 13 0 0 1 0 0
5 78 41 100 63 74 45 41 14 13 0 11 51 7 100 0 0 0 1 0 0
0 73 21 92 57 100 79 84 74 61 68 38 71 15 100 0 0 0 1 0 0
