
0 61 38 73 77 90 100 100 78 76 58 51 41 25 26 0 0 1 0 0 0
18 70 49 100 47 86 36 40 4 7 0 0 50 4 100 9 0 1 0 0 0
100 100 89 85 74 71 59 57 41 43 24 29 9 14 0 0 0 1 0 0 0
0 73 58 96 58 100 56 64 60 29 39 0 34 4 100 5 0 1 0 0 0
19 70 28 100 45 93 35 49 13 7 0 0 49 7 100 13 0 1 0 0 0
0 73 59 85 100 100 84 80 72 60 59 40 50 20 53 0 0 1 0 0 0
0 55 37 80 62 100 46 67 27 36 4 5 37 2 100 0 0 1 0 0 0
0 56 43 77 75 99 100 100 98 75 94 50 92 25 100 0 0 1 0 0 0
0 66 23 73 63 90 100 100 81 75 63 50 44 25 31 0 0 1 0 0 0
10 67 42 100 43 97 45 58 48 19 0 0 42 3 100 2 0 1 0 0 0
7 72 0 57 52 77 100 100 93 84 67 56 41 28 22 0 0 1 0 0 0
0 43 32 58 67 79 100 100 89 76 76 51 63 25 59 0 0 1 0 0 0
1 73 49 100 55 92 51 56 46 20 0 2 30 1 100 0 0 1 0 0 0
15 65 44 92 55 100 54 62 45 25 0 0 36 1 100 5 0 1 0 0 0
100 96 98 100 82 83 68 66 52 49 32 33 20 16 0 0 0 1 0 0 0
0 52 44 70 69 100 69 72 51 41 20 11 9 1 100 0 0 1 0 0 0
0 58 40 79 83 100 100 92 87 69 73 46 63 22 80 0 0 1 0 0 0
0 59 9 64 57 86 100 100 72 75 47 51 21 25 6 0 0 1 0 0 0
0 42 40 60 74 81 100 100 90 74 78 48 66 23 65 0 0 1 0 0 0
0 45 42 70 66 100 60 62 47 25 1 5 43 0 100 4 0 1 0 0 0
0 3 29 24 57 50 83 77 100 100 80 69 64 35 51 0 0 1 0 0 0
100 100 78 86 60 72 44 58 33 44 18 29 7 14 0 0 0 1 0 0 0
0 63 15 63 58 81 100 100 94 81 67 54 41 28 16 0 0 1 0 0 0
0 69 32 74 70 96 100 100 91 75 81 50 70 25 64 0 0 1 0 0 0
26 65 56 100 58 88 46 44 15 11 0 0 50 1 100 4 0 1 0 0 0
0 68 23 100 35 90 31 54 20 18 7 0 53 2 100 3 0 1 0 0 0
23 71 52 100 40 91 40 57 40 24 0 0 29 4 100 4 0 1 0 0 0
0 15 29 40 59 68 85 97 100 100 79 67 60 34 46 0 0 1 0 0 0
100 100 74 97 61 81 47 65 34 49 21 33 5 16 0 0 0 1 0 0 0
0 65 61 80 100 100 94 88 86 65 84 43 86 20 92 0 0 1 0 0 0
0 66 47 97 50 100 51 60 50 20 1 0 35 4 100 9 0 1 0 0 0
